,MVT_GT_San Francisco-Oakland-San Jose CA
2020-07-26,11.0
2020-08-02,44.0
2020-08-09,23.0
2020-08-16,39.0
2020-08-23,38.0
2020-08-30,29.0
2020-09-06,41.0
2020-09-13,62.0
2020-09-20,41.0
2020-09-27,27.0
2020-10-04,27.0
2020-10-18,22.0
2020-10-25,54.0
2020-11-01,22.0
2020-11-08,77.0
2020-11-15,56.0
2020-11-29,26.0
2020-12-06,20.0
2020-12-13,45.0
2020-12-20,94.0
2020-12-27,45.0
2021-01-03,45.0
2021-01-10,40.0
2021-01-17,58.0
2021-01-24,45.0
2021-01-31,27.0
2021-02-07,58.0
2021-02-14,49.0
2021-02-21,49.0
2021-02-28,48.0
2021-03-07,37.0
2021-03-14,37.0
2021-04-04,52.0
2021-04-11,41.0
2021-04-18,20.0
2021-04-25,59.0
2021-05-09,60.0
2021-05-16,25.0
2021-05-23,53.0
2021-05-30,40.0
2021-06-06,48.0
2021-06-13,88.0
2021-06-20,84.0
2021-06-27,25.0
2021-07-04,79.0
2021-07-11,22.0
2021-07-18,42.0
2021-07-25,39.0
2021-08-01,76.0
2021-08-08,69.0
2021-08-15,58.0
2021-08-22,52.0
2021-08-29,43.0
2021-09-05,75.0
2021-09-12,30.0
2021-09-19,57.0
2021-09-26,45.0
2021-10-03,41.0
2021-10-10,40.0
2021-10-17,28.0
2021-10-24,66.0
2021-10-31,36.0
2021-11-07,34.0
2021-11-14,60.0
2021-11-21,34.0
2021-11-28,64.0
2021-12-05,38.0
2021-12-19,61.0
2021-12-26,36.0
2022-01-09,43.0
2022-01-16,90.0
2022-01-23,68.0
2022-01-30,81.0
2022-02-06,34.0
2022-02-13,47.0
2022-02-20,50.0
2022-02-27,48.0
2022-03-06,41.0
2022-03-13,37.0
2022-03-20,13.0
2022-03-27,59.0
2022-04-03,71.0
2022-04-10,47.0
2022-04-17,41.0
2022-05-01,54.0
2022-05-08,31.0
2022-05-15,60.0
2022-05-22,80.0
2022-05-29,39.0
2022-06-05,69.0
2022-06-12,64.0
2022-06-19,23.0
2022-06-26,54.0
2022-07-03,69.0
2022-07-10,17.0
2022-07-17,35.0
2022-07-24,41.0
2022-07-31,37.0
2022-08-07,55.0
2022-08-14,25.0
2022-08-21,43.0
2022-08-28,64.0
2022-09-04,39.0
2022-09-11,81.0
2022-09-18,19.0
2022-09-25,89.0
2022-10-02,58.0
2022-10-09,60.0
2022-10-16,73.0
2022-10-23,66.0
2022-10-30,19.0
2022-11-06,36.0
2022-11-13,77.0
2022-11-20,45.0
2022-11-27,38.0
2022-12-04,22.0
2022-12-11,38.0
2022-12-25,32.0
