,MVT_GT_Houston TX
2021-02-21,32.0
2021-02-28,30.0
2021-03-07,18.0
2021-03-14,17.0
2021-03-21,20.0
2021-03-28,37.0
2021-04-04,24.0
2021-04-11,26.0
2021-04-18,59.0
2021-05-02,71.0
2021-05-23,20.0
2021-06-06,29.0
2021-06-13,36.0
2021-06-20,26.0
2021-06-27,32.0
2021-07-04,35.0
2021-07-11,31.0
2021-07-25,14.0
2021-08-01,51.0
2021-08-08,34.0
2021-08-15,36.0
2021-08-22,31.0
2021-08-29,30.0
2021-09-05,21.0
2021-09-12,26.0
2021-09-19,30.0
2021-09-26,54.0
2021-10-03,21.0
2021-10-10,16.0
2021-10-17,48.0
2021-10-24,46.0
2021-10-31,44.0
2021-11-07,20.0
2021-11-14,36.0
2021-11-21,35.0
2021-12-05,12.0
2021-12-26,73.0
2022-01-02,29.0
2022-01-09,25.0
2022-01-16,18.0
2022-01-23,14.0
2022-02-06,16.0
2022-02-13,30.0
2022-02-20,20.0
2022-02-27,37.0
2022-03-06,23.0
2022-03-13,33.0
2022-03-20,37.0
2022-03-27,33.0
2022-04-03,51.0
2022-04-10,77.0
2022-04-17,45.0
2022-04-24,31.0
2022-05-01,12.0
2022-05-08,20.0
2022-05-15,24.0
2022-05-22,34.0
2022-05-29,37.0
2022-06-05,46.0
2022-06-12,37.0
2022-06-19,22.0
2022-06-26,30.0
2022-07-03,43.0
2022-07-10,45.0
2022-07-17,51.0
2022-07-24,20.0
2022-07-31,58.0
2022-08-07,19.0
2022-08-14,66.0
2022-08-21,38.0
2022-08-28,55.0
2022-09-04,44.0
2022-09-11,31.0
2022-09-18,42.0
2022-09-25,40.0
2022-10-02,27.0
2022-10-09,49.0
2022-10-16,26.0
2022-10-23,27.0
2022-10-30,49.0
2022-11-06,14.0
2022-11-13,26.0
2022-11-27,49.0
2022-12-04,37.0
2022-12-11,42.0
2022-12-18,24.0
2022-12-25,57.0
