,MVT_GT_Atlanta GA
2019-11-24,22.0
2019-12-01,43.0
2019-12-08,30.0
2019-12-15,12.0
2019-12-22,27.0
2019-12-29,32.0
2020-01-05,61.0
2020-01-12,24.0
2020-01-19,24.0
2020-01-26,15.0
2020-02-02,17.0
2020-02-09,28.0
2020-02-16,29.0
2020-02-23,32.0
2020-03-01,32.0
2020-03-08,19.0
2020-03-29,21.0
2020-04-12,10.0
2020-04-19,20.0
2020-04-26,31.0
2020-05-03,27.0
2020-05-17,18.0
2020-05-24,17.0
2020-05-31,16.0
2020-06-07,19.0
2020-06-14,25.0
2020-06-21,29.0
2020-06-28,42.0
2020-07-05,22.0
2020-07-12,68.0
2020-07-19,14.0
2020-07-26,23.0
2020-08-02,18.0
2020-08-16,35.0
2020-08-23,36.0
2020-08-30,11.0
2020-09-06,31.0
2020-09-13,14.0
2020-09-20,20.0
2020-09-27,49.0
2020-10-04,23.0
2020-10-11,24.0
2020-10-18,16.0
2020-10-25,27.0
2020-11-15,18.0
2020-11-29,27.0
2020-12-06,29.0
2020-12-13,47.0
2020-12-20,24.0
2020-12-27,43.0
2021-01-03,21.0
2021-01-10,30.0
2021-01-17,25.0
2021-01-24,30.0
2021-01-31,15.0
2021-02-07,25.0
2021-02-14,47.0
2021-02-28,20.0
2021-03-14,33.0
2021-03-21,22.0
2021-03-28,17.0
2021-04-04,58.0
2021-04-11,25.0
2021-04-25,19.0
2021-05-02,20.0
2021-05-09,35.0
2021-05-16,52.0
2021-05-23,100.0
2021-05-30,12.0
2021-06-06,22.0
2021-06-13,34.0
2021-06-20,20.0
2021-06-27,23.0
2021-07-04,45.0
2021-07-11,58.0
2021-07-18,59.0
2021-08-01,17.0
2021-08-15,24.0
2021-08-22,20.0
2021-08-29,10.0
2021-09-05,32.0
2021-09-12,27.0
2021-09-19,30.0
2021-09-26,25.0
2021-10-03,11.0
2021-10-17,31.0
2021-10-24,11.0
2021-10-31,19.0
2021-11-07,22.0
2021-11-21,40.0
2021-11-28,15.0
2021-12-05,25.0
2021-12-12,62.0
2021-12-19,23.0
2021-12-26,15.0
2022-01-02,32.0
2022-01-16,28.0
2022-01-30,36.0
2022-02-06,40.0
2022-02-13,31.0
2022-02-20,22.0
2022-02-27,11.0
2022-03-06,17.0
2022-03-13,21.0
2022-03-27,12.0
2022-04-03,25.0
2022-04-10,24.0
2022-04-17,10.0
2022-04-24,43.0
2022-05-01,20.0
2022-05-15,26.0
2022-05-22,30.0
2022-05-29,33.0
2022-06-05,11.0
2022-06-12,16.0
2022-06-19,28.0
2022-07-03,24.0
2022-07-10,43.0
2022-07-24,25.0
2022-07-31,20.0
2022-08-07,47.0
2022-08-14,28.0
2022-08-21,37.0
2022-08-28,23.0
2022-09-04,48.0
2022-09-11,26.0
2022-09-18,24.0
2022-09-25,26.0
2022-10-02,26.0
2022-10-23,35.0
2022-10-30,30.0
2022-11-06,24.0
2022-11-13,71.0
2022-11-20,31.0
2022-11-27,17.0
2022-12-04,46.0
2022-12-11,49.0
2022-12-18,61.0
2022-12-25,34.0
