,MVT_GT_Philadelphia PA
2022-08-28,71.0
2022-09-04,41.0
2022-09-11,41.0
2022-09-18,67.0
2022-09-25,29.0
2022-10-02,73.0
2022-10-09,69.0
2022-10-16,38.0
2022-10-23,39.0
2022-10-30,24.0
2022-11-06,52.0
2022-11-13,51.0
2022-11-20,29.0
2022-11-27,32.0
2022-12-04,67.0
2022-12-11,16.0
2022-12-18,16.0
