,MVT_GT_Seattle-Tacoma WA
2021-02-14,74.0
2021-02-21,39.0
2021-03-07,62.0
2021-03-21,23.0
2021-03-28,48.0
2021-04-04,25.0
2021-04-18,20.0
2021-04-25,23.0
2021-05-02,64.0
2021-05-09,16.0
2021-05-23,81.0
2021-05-30,34.0
2021-06-06,21.0
2021-06-27,32.0
2021-07-04,29.0
2021-07-11,25.0
2021-07-18,34.0
2021-07-25,37.0
2021-08-08,58.0
2021-08-15,45.0
2021-08-29,76.0
2021-09-05,53.0
2021-09-12,77.0
2021-09-19,19.0
2021-10-03,38.0
2021-10-10,58.0
2021-10-17,51.0
2021-10-24,46.0
2021-10-31,30.0
2021-11-07,31.0
2021-11-14,58.0
2021-11-21,72.0
2021-12-05,26.0
2021-12-12,18.0
2021-12-19,40.0
2021-12-26,35.0
2022-01-09,36.0
2022-01-16,37.0
2022-01-23,55.0
2022-01-30,74.0
2022-02-06,68.0
2022-02-13,61.0
2022-02-20,52.0
2022-02-27,41.0
2022-03-06,48.0
2022-03-13,47.0
2022-03-20,70.0
2022-03-27,49.0
2022-04-03,50.0
2022-04-10,47.0
2022-04-17,57.0
2022-05-01,73.0
2022-05-08,58.0
2022-05-15,20.0
2022-05-22,20.0
2022-05-29,34.0
2022-06-05,53.0
2022-06-12,29.0
2022-06-19,35.0
2022-06-26,64.0
2022-07-03,49.0
2022-07-10,29.0
2022-07-17,42.0
2022-07-24,46.0
2022-07-31,46.0
2022-08-07,37.0
2022-08-14,68.0
2022-08-21,36.0
2022-08-28,50.0
2022-09-04,29.0
2022-09-11,52.0
2022-09-18,94.0
2022-09-25,42.0
2022-10-02,74.0
2022-10-09,18.0
2022-10-16,72.0
2022-10-30,38.0
2022-11-13,30.0
2022-11-20,51.0
2022-11-27,37.0
2022-12-04,53.0
2022-12-11,42.0
2022-12-18,34.0
2022-12-25,35.0
