,MVT_GT_Dallas-Ft. Worth TX
2021-08-01,25.0
2021-08-08,59.0
2021-08-15,49.0
2021-08-22,24.0
2021-08-29,56.0
2021-09-05,39.0
2021-09-12,30.0
2021-09-19,40.0
2021-09-26,28.0
2021-10-10,26.0
2021-10-17,32.0
2021-10-24,46.0
2021-10-31,46.0
2021-11-07,26.0
2021-11-14,26.0
2021-11-21,53.0
2021-11-28,28.0
2021-12-05,30.0
2021-12-12,45.0
2021-12-19,31.0
2021-12-26,49.0
2022-01-02,35.0
2022-01-16,43.0
2022-01-23,39.0
2022-01-30,54.0
2022-02-06,42.0
2022-02-13,40.0
2022-02-20,16.0
2022-02-27,13.0
2022-03-06,63.0
2022-03-13,39.0
2022-03-20,54.0
2022-03-27,55.0
2022-04-03,24.0
2022-04-10,32.0
2022-04-17,63.0
2022-04-24,48.0
2022-05-01,26.0
2022-05-08,32.0
2022-05-15,49.0
2022-05-22,22.0
2022-05-29,25.0
2022-06-05,43.0
2022-06-12,50.0
2022-06-19,53.0
2022-06-26,62.0
2022-07-03,38.0
2022-07-10,83.0
2022-07-17,42.0
2022-07-24,21.0
2022-07-31,16.0
2022-08-07,42.0
2022-08-14,39.0
2022-08-21,19.0
2022-08-28,59.0
2022-09-04,39.0
2022-09-11,81.0
2022-09-18,34.0
2022-09-25,24.0
2022-10-02,21.0
2022-10-09,65.0
2022-10-16,12.0
2022-10-23,57.0
2022-10-30,72.0
2022-11-06,57.0
2022-11-13,32.0
2022-11-20,20.0
2022-11-27,67.0
2022-12-04,78.0
2022-12-11,34.0
2022-12-18,31.0
2022-12-25,46.0
