,MVT_GT_Houston TX
2020-08-09,33.0
2020-08-16,41.0
2020-08-23,20.0
2020-08-30,29.0
2020-09-06,23.0
2020-09-13,15.0
2020-09-20,34.0
2020-09-27,27.0
2020-10-04,47.0
2020-10-11,33.0
2020-10-18,40.0
2020-10-25,43.0
2020-11-01,93.0
2020-11-08,23.0
2020-11-15,52.0
2020-11-29,24.0
2020-12-06,44.0
2020-12-13,23.0
2020-12-27,17.0
2021-01-03,41.0
2021-01-10,29.0
2021-01-31,24.0
2021-02-07,17.0
2021-02-14,49.0
2021-02-28,13.0
2021-03-07,36.0
2021-03-14,29.0
2021-03-21,36.0
2021-03-28,23.0
2021-04-04,30.0
2021-04-11,26.0
2021-04-18,40.0
2021-04-25,19.0
2021-05-02,36.0
2021-05-16,11.0
2021-05-23,62.0
2021-05-30,75.0
2021-06-06,11.0
2021-06-13,50.0
2021-06-20,35.0
2021-06-27,37.0
2021-07-04,31.0
2021-07-11,39.0
2021-07-18,15.0
2021-07-25,14.0
2021-08-01,17.0
2021-08-08,14.0
2021-08-15,72.0
2021-08-22,35.0
2021-09-19,39.0
2021-09-26,16.0
2021-10-03,25.0
2021-10-17,35.0
2021-10-24,22.0
2021-10-31,46.0
2021-11-14,15.0
2021-11-21,53.0
2021-11-28,47.0
2021-12-05,41.0
2021-12-12,25.0
2021-12-19,13.0
2021-12-26,28.0
2022-01-02,27.0
2022-01-09,31.0
2022-01-23,42.0
2022-01-30,33.0
2022-02-06,49.0
2022-02-13,36.0
2022-03-06,35.0
2022-03-13,30.0
2022-03-20,46.0
2022-03-27,37.0
2022-04-03,44.0
2022-04-10,57.0
2022-04-17,36.0
2022-04-24,35.0
2022-05-01,20.0
2022-05-08,41.0
2022-05-15,55.0
2022-05-22,27.0
2022-05-29,28.0
2022-06-05,44.0
2022-06-12,28.0
2022-06-19,17.0
2022-06-26,27.0
2022-07-03,48.0
2022-07-10,25.0
2022-07-24,55.0
2022-07-31,45.0
2022-08-07,32.0
2022-08-21,76.0
2022-08-28,27.0
2022-09-04,63.0
2022-09-11,23.0
2022-09-18,47.0
2022-09-25,31.0
2022-10-02,28.0
2022-10-09,37.0
2022-10-16,36.0
2022-10-23,32.0
2022-10-30,87.0
2022-11-06,35.0
2022-11-13,22.0
2022-11-20,35.0
2022-11-27,35.0
2022-12-04,37.0
2022-12-11,21.0
2022-12-18,38.0
2022-12-25,65.0
