,MVT_GT_Dallas-Ft. Worth TX
2022-04-24,58.0
2022-05-01,21.0
2022-05-08,93.0
2022-05-15,28.0
2022-05-29,23.0
2022-06-12,14.0
2022-06-19,80.0
2022-06-26,47.0
2022-07-03,20.0
2022-07-10,79.0
2022-07-17,27.0
2022-07-24,32.0
2022-07-31,24.0
2022-08-07,74.0
2022-08-14,88.0
2022-08-21,42.0
2022-08-28,24.0
2022-09-04,54.0
2022-09-11,80.0
2022-09-18,39.0
2022-09-25,20.0
2022-10-02,56.0
2022-10-09,25.0
2022-10-23,59.0
2022-10-30,63.0
2022-11-06,61.0
2022-11-13,25.0
2022-11-20,44.0
2022-11-27,45.0
2022-12-04,56.0
2022-12-11,29.0
2022-12-18,48.0
2022-12-25,46.0
