,MVT_GT_Atlanta GA
2019-03-03,21.0
2019-03-10,31.0
2019-03-17,24.0
2019-04-14,15.0
2019-04-21,24.0
2019-04-28,17.0
2019-05-05,78.0
2019-05-12,20.0
2019-05-19,38.0
2019-06-09,29.0
2019-06-23,23.0
2019-06-30,44.0
2019-07-07,26.0
2019-07-14,14.0
2019-07-21,32.0
2019-07-28,18.0
2019-08-04,21.0
2019-08-11,23.0
2019-08-18,21.0
2019-08-25,27.0
2019-09-01,31.0
2019-09-08,11.0
2019-09-15,39.0
2019-09-22,43.0
2019-09-29,18.0
2019-10-13,25.0
2019-10-20,30.0
2019-10-27,19.0
2019-11-03,12.0
2019-11-10,23.0
2019-11-17,40.0
2019-12-01,41.0
2019-12-08,48.0
2019-12-15,13.0
2019-12-22,26.0
2019-12-29,27.0
2020-01-05,27.0
2020-01-12,22.0
2020-01-26,12.0
2020-02-02,35.0
2020-02-09,38.0
2020-02-16,31.0
2020-02-23,21.0
2020-03-01,48.0
2020-03-08,14.0
2020-03-15,29.0
2020-03-22,19.0
2020-03-29,13.0
2020-04-05,38.0
2020-04-12,9.0
2020-05-03,23.0
2020-05-10,37.0
2020-05-17,24.0
2020-05-31,8.0
2020-06-07,14.0
2020-06-14,16.0
2020-06-21,29.0
2020-06-28,25.0
2020-07-05,20.0
2020-07-19,20.0
2020-07-26,14.0
2020-08-02,22.0
2020-08-16,19.0
2020-08-23,11.0
2020-09-06,16.0
2020-09-13,22.0
2020-09-20,24.0
2020-09-27,32.0
2020-10-18,14.0
2020-10-25,11.0
2020-11-08,34.0
2020-11-15,43.0
2020-11-29,30.0
2020-12-06,30.0
2020-12-13,22.0
2020-12-20,21.0
2020-12-27,39.0
2021-01-03,22.0
2021-01-10,54.0
2021-01-17,10.0
2021-01-24,43.0
2021-01-31,38.0
2021-02-07,31.0
2021-02-14,22.0
2021-02-21,24.0
2021-03-07,35.0
2021-03-14,22.0
2021-03-21,20.0
2021-03-28,9.0
2021-04-04,48.0
2021-04-18,16.0
2021-04-25,38.0
2021-05-02,11.0
2021-05-09,59.0
2021-05-16,48.0
2021-05-23,100.0
2021-06-06,29.0
2021-06-20,21.0
2021-06-27,22.0
2021-07-04,33.0
2021-07-11,40.0
2021-07-18,43.0
2021-07-25,30.0
2021-08-01,15.0
2021-08-08,26.0
2021-08-29,34.0
2021-09-05,23.0
2021-09-12,27.0
2021-09-19,25.0
2021-09-26,29.0
2021-11-14,30.0
2021-11-21,26.0
2021-11-28,9.0
2021-12-05,16.0
2021-12-12,57.0
2021-12-19,27.0
2021-12-26,24.0
2022-01-02,44.0
2022-01-09,13.0
2022-01-16,30.0
2022-01-23,27.0
2022-01-30,29.0
2022-02-06,41.0
2022-02-13,17.0
2022-02-20,34.0
2022-03-06,17.0
2022-03-13,26.0
2022-03-27,17.0
2022-04-03,22.0
2022-04-10,41.0
2022-04-24,45.0
2022-05-08,41.0
2022-05-15,25.0
2022-05-22,18.0
2022-05-29,37.0
2022-06-05,30.0
2022-06-12,18.0
2022-06-26,14.0
2022-07-03,23.0
2022-07-10,35.0
2022-07-17,12.0
2022-07-24,22.0
2022-07-31,24.0
2022-08-07,38.0
2022-08-14,28.0
2022-08-28,30.0
2022-09-04,19.0
2022-09-11,16.0
2022-09-18,30.0
2022-09-25,15.0
2022-10-02,27.0
2022-10-09,12.0
2022-10-16,10.0
2022-10-23,34.0
2022-10-30,11.0
2022-11-06,30.0
2022-11-13,82.0
2022-11-20,28.0
2022-11-27,31.0
2022-12-04,37.0
2022-12-11,52.0
2022-12-18,39.0
2022-12-25,37.0
