,MVT_GT_Los Angeles CA
2021-03-28,45.0
2021-04-04,33.0
2021-04-11,42.0
2021-04-18,46.0
2021-04-25,47.0
2021-05-02,36.0
2021-05-09,42.0
2021-05-16,75.0
2021-05-23,56.0
2021-05-30,53.0
2021-06-06,49.0
2021-06-13,62.0
2021-06-20,36.0
2021-06-27,36.0
2021-07-04,59.0
2021-07-11,47.0
2021-07-18,28.0
2021-07-25,26.0
2021-08-01,50.0
2021-08-08,50.0
2021-08-15,16.0
2021-08-22,29.0
2021-08-29,54.0
2021-09-05,32.0
2021-09-12,52.0
2021-09-19,51.0
2021-09-26,52.0
2021-10-03,25.0
2021-10-10,7.0
2021-10-17,41.0
2021-10-24,56.0
2021-10-31,55.0
2021-11-07,50.0
2021-11-14,74.0
2021-11-21,44.0
2021-11-28,55.0
2021-12-05,45.0
2021-12-12,32.0
2021-12-19,30.0
2021-12-26,24.0
2022-01-02,76.0
2022-01-09,80.0
2022-01-16,48.0
2022-01-23,55.0
2022-01-30,51.0
2022-02-06,64.0
2022-02-13,38.0
2022-02-20,49.0
2022-02-27,30.0
2022-03-06,52.0
2022-03-13,61.0
2022-03-20,50.0
2022-03-27,25.0
2022-04-03,56.0
2022-04-10,47.0
2022-04-17,39.0
2022-04-24,66.0
2022-05-01,63.0
2022-05-08,53.0
2022-05-15,52.0
2022-05-22,64.0
2022-05-29,53.0
2022-06-05,35.0
2022-06-12,38.0
2022-06-19,54.0
2022-06-26,38.0
2022-07-03,49.0
2022-07-10,52.0
2022-07-17,58.0
2022-07-24,53.0
2022-07-31,54.0
2022-08-07,69.0
2022-08-14,68.0
2022-08-21,39.0
2022-08-28,34.0
2022-09-04,33.0
2022-09-11,56.0
2022-09-18,47.0
2022-09-25,72.0
2022-10-02,64.0
2022-10-09,54.0
2022-10-16,54.0
2022-10-23,55.0
2022-10-30,59.0
2022-11-06,59.0
2022-11-13,66.0
2022-11-20,39.0
2022-11-27,59.0
2022-12-04,26.0
2022-12-11,41.0
2022-12-18,48.0
2022-12-25,62.0
