,MVT_GT_Houston TX
2020-01-19,42.0
2020-01-26,61.0
2020-02-02,53.0
2020-02-09,43.0
2020-02-16,100.0
2020-02-23,66.0
2020-03-01,26.0
2020-03-08,48.0
2020-03-15,38.0
2020-03-22,46.0
2020-03-29,47.0
2020-04-05,34.0
2020-04-12,22.0
2020-05-03,31.0
2020-05-10,51.0
2020-05-17,49.0
2020-05-24,35.0
2020-05-31,63.0
2020-06-14,70.0
2020-06-21,42.0
2020-06-28,51.0
2020-07-05,43.0
2020-07-12,40.0
2020-07-19,31.0
2020-07-26,63.0
2020-08-02,28.0
2020-08-16,40.0
2020-08-23,76.0
2020-08-30,36.0
2020-09-13,22.0
2020-09-20,28.0
2020-10-04,55.0
2020-10-18,61.0
2020-10-25,88.0
2020-11-01,37.0
2020-11-29,15.0
2020-12-06,40.0
2020-12-13,26.0
2020-12-20,28.0
2020-12-27,38.0
2021-01-03,34.0
2021-01-10,39.0
2021-01-17,31.0
2021-01-24,27.0
2021-01-31,29.0
2021-02-07,46.0
2021-02-14,27.0
2021-02-21,25.0
2021-02-28,19.0
2021-03-14,30.0
2021-03-21,27.0
2021-03-28,60.0
2021-04-04,26.0
2021-04-11,71.0
2021-04-18,57.0
2021-04-25,17.0
2021-05-02,33.0
2021-05-09,34.0
2021-05-16,29.0
2021-05-23,64.0
2021-05-30,34.0
2021-06-06,18.0
2021-06-13,25.0
2021-06-20,34.0
2021-07-04,45.0
2021-07-11,50.0
2021-07-25,24.0
2021-08-01,31.0
2021-08-08,44.0
2021-08-15,33.0
2021-08-22,71.0
2021-09-12,48.0
2021-09-19,82.0
2021-09-26,16.0
2021-10-03,25.0
2021-10-10,66.0
2021-10-17,49.0
2021-10-24,52.0
2021-10-31,52.0
2021-11-14,27.0
2021-11-21,54.0
2021-11-28,25.0
2021-12-05,32.0
2021-12-12,31.0
2021-12-19,26.0
2021-12-26,60.0
2022-01-02,35.0
2022-01-09,66.0
2022-01-16,20.0
2022-01-23,36.0
2022-01-30,41.0
2022-02-13,42.0
2022-02-20,39.0
2022-02-27,86.0
2022-03-06,62.0
2022-03-13,55.0
2022-03-20,59.0
2022-03-27,31.0
2022-04-03,48.0
2022-04-10,84.0
2022-04-17,23.0
2022-04-24,21.0
2022-05-01,17.0
2022-05-15,34.0
2022-05-22,74.0
2022-05-29,29.0
2022-06-05,61.0
2022-06-12,27.0
2022-06-19,33.0
2022-06-26,60.0
2022-07-03,27.0
2022-07-10,81.0
2022-07-17,41.0
2022-07-31,84.0
2022-08-07,32.0
2022-08-14,66.0
2022-08-21,66.0
2022-08-28,59.0
2022-09-04,74.0
2022-09-11,33.0
2022-09-18,52.0
2022-09-25,26.0
2022-10-02,31.0
2022-10-09,45.0
2022-10-16,41.0
2022-10-23,34.0
2022-10-30,68.0
2022-11-06,34.0
2022-11-13,36.0
2022-11-20,31.0
2022-11-27,34.0
2022-12-04,35.0
2022-12-11,14.0
2022-12-18,20.0
2022-12-25,18.0
