,MVT_GT_Dallas-Ft. Worth TX
2022-05-22,22.0
2022-06-05,22.0
2022-06-12,31.0
2022-06-19,19.0
2022-06-26,45.0
2022-07-03,21.0
2022-07-10,78.0
2022-07-17,31.0
2022-07-24,25.0
2022-08-07,37.0
2022-08-14,42.0
2022-08-21,37.0
2022-08-28,43.0
2022-09-04,32.0
2022-09-11,53.0
2022-09-18,35.0
2022-09-25,15.0
2022-10-02,31.0
2022-10-09,48.0
2022-10-23,27.0
2022-10-30,40.0
2022-11-06,68.0
2022-11-13,19.0
2022-11-20,14.0
2022-11-27,22.0
2022-12-04,41.0
2022-12-11,30.0
2022-12-18,27.0
2022-12-25,41.0
